3011,"RINOSORO INF 0,9% SIC CT 24X1 FR PL50ML",Cosmed Ind Cosm Med S/A,B18F1937,696  UN,000615990-3,No 10082748,23/04/2019,CRISTIANÓPOLIS,GO
3012,RINOSORO XT GTS CT FR PLAST 30ML,COSMED IND COSM MED S/A,B18L2375,96,-,-,-,-,-
3013,RISEDROSS 150MG 2BLT C/1 COM REV - S,EMS,0U3796,180,1475584,095-00443/2019-02,18/04/2019,Vassouras,RJ
3014,RISEDROSS 150MG 2BLT C/1 COM REV - S,EMS,0U3796,240,1475589,095-00443/2019-02,18/04/2019,Vassouras,RJ
3015,RISEDROSS 150MG 2BLT C/1 COM REV - S,EMS,0U3796,120,1475598,095-00443/2019-02,18/04/2019,Vassouras,RJ
3016,RISEDROSS 150MG 2BLT C/1 COM REV - S,EMS,0U3796,60,1475653,095-00443/2019-02,18/04/2019,Vassouras,RJ
3017,RISEDROSS 150MG BLT C/1 COM REV - S,EMS,0S7405,60,1475589,095-00443/2019-02,18/04/2019,Vassouras,RJ
3018,RISEDROSS 150MG BLT C/1 COM REV - S,EMS,0S7405,60,1475653,095-00443/2019-02,18/04/2019,Vassouras,RJ
3019,RISEDROSS 35MG C/12 COM REV - S,EMS,0X8398,780,1475589,095-00443/2019-02,18/04/2019,Vassouras,RJ
3020,RISEDROSS 35MG C/12 COM REV - S,EMS,0X8398,180,1475653,095-00443/2019-02,18/04/2019,Vassouras,RJ
3021,RISEDROSS 35MG C/4 COMP REV,EMS,0X8311,660,1475590,095-00443/2019-02,18/04/2019,Vassouras,RJ
3022,RISPALUM 1 MG,SERVIO TULIO MOREIRA E SILVA,JF6103,1 CAIXA,26660,2019-001077982-001,08/01/2019,Belo Horizonte,MG
3023,RISPALUM 1 MG,SERVIO TULIO MOREIRA E SILVA,JF6103,1 CAIXA,29013,2019-001077982-001,08/01/2019,Belo Horizonte,MG
3024,RISPERDAL SOLUCAO ORAL 30ML OR,JOHNSON & JOHNSON BR IND COM P,IJB5C01,24,NFO  269031,1114/2019,20/05/2019,TRANSPORTE,-
3025,RISPERIDON,Supera Farma Laboratórios S.A,18100007,10 cartuchos,146830,031-06246/2019,13/10/2019,RIO DE JANEIRO,RJ
3026,RISPERIDON SOL,Supera Farma Laboratórios S.A,19050710,10 cartuchos,146830,031-06246/2019,13/10/2019,RIO DE JANEIRO,RJ
3027,RISPERIDONA 1MG,SANDOZ,JJ6003,12 UNIDADES,275741,0150530/2019-BO-00608.2019.0005000,21/03/2019,TRANSPORTADORA SÃO MIGUEL,SC
3028,RISPERIDONA 1MG,SANDOZ,JJ6003,12 UNIDADES,275742,0150530/2019-BO-00608.2019.0005000,21/03/2019,TRANSPORTADORA SÃO MIGUEL,SC
3029,RISPERIDONA 1MG 30 CPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19E 64C,6 UNIDADES,69032,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
3030,RISPERIDONA 1MG 30 CPS,"PRATI, DONADUZZI E CIA LTDA",19E64C,3,272279,2019/925263,13/07/2019,COLOMBO,PR
3031,RISPERIDONA 1MG CR X 30,BIOLAB SANUS FARMACÊUTICA LTDA,1035437,52 CT,218408,29032019(1),29/03/2019,SÃO PAULO,SP
3032,RISPERIDONA 1MG/ML GTS 30ML+SER,NDS DISTRIBUIDORA DE MEDICAMENTOS,19E 16Q,6 UNIDADES,69046,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3033,RISPERIDONA 2MG,SANDOZ,JG5781,4 UNIDADES,275741,0150530/2019-BO-00608.2019.0005000,21/03/2019,TRANSPORTADORA SÃO MIGUEL,SC
3034,RISPERIDONA 2MG,SANDOZ,JG5781,4 UNIDADES,275742,0150530/2019-BO-00608.2019.0005000,21/03/2019,TRANSPORTADORA SÃO MIGUEL,SC
3035,RISPERIDONA 2MG 30 CPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19E 20A,3 UNIDADES,69032,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3036,RISPERIDONA 3 MG COM 30 COMPRIMIDOS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19D001,10 UNIDADES,69089,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3037,RISPERIDONA 3MG 30 CPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19D001,3 UNIDADES,69032,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3038,RISPERIDONA 3MG 30 CPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19D001,6 UNIDADES,69108,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3039,RITMONEURAM RTM,KLEY HERTZ FARMACÊUTICA S/A,146668,6,666102,1079/2019,03/07/2019,SUMARÉ,SP
3040,Rivotril,REPRESS DIST. MED. EIRELI,RJ0589,02 caixas,150232,1198/2019,13/03/2019,Butanta,SP
3041,Rivotril,REPRESS DIST. MED. EIRELI,RJ0591,01 caixa,150232,1198/2019,13/03/2019,Butanta,SP
3042,"RIVOTRIL 0,25MG 30 COMP SL  (B1)",ROCHE,RJ0671,"4.081UNIDADES",345251,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3043,"RIVOTRIL 0,25MG 30 COMP SL  (B1)",ROCHE,RJ0672,"1.823UNIDADES",345251,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3044,"RIVOTRIL 0,25MG 30 COMP SL  (B1)",ROCHE,RJ0671,"10.512UNIDADES",345258,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3045,"RIVOTRIL 0,5MG 20 COMP  (B1)",ROCHE,RJ1126,36 UNIDADES,345251,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3046,"RIVOTRIL 0,5MG 20 COMP  (B1)",ROCHE,RJ1126,48 UNIDADES,345258,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3047,"RIVOTRIL 0,5MG 30 COMP (B1)",ROCHE,RJ1134,"2.592UNIDADES",345251,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3048,"RIVOTRIL 0,5MG 30 COMP (B1)",ROCHE,RJ1134,"5.808UNIDADES",345258,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3049,RIVOTRIL 2MG 20 COMP FH (B1),ROCHE,RJ2187,144 UNIDADES,327153*,9637371 - 2019,18/03/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO.",GO
3050,RIVOTRIL 2MG 20 COMP FH (B1),ROCHE,RJ2187,16 UNIDADES,326981*,9325720-2019,22/01/2019,"Durante a entrega de produtos Roche para o clientePanpharma",SP
3051,RIVOTRIL 2MG 30 COMP FH  (B1),ROCHE,RJ2233,"3.600UNIDADES",345251,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3052,RIVOTRIL 2MG 30 COMP FH  (B1),ROCHE,RJ2233,"7.068UNIDADES",345258,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3053,RIVOTRIL GOTAS 20ML  (B1),ROCHE,RJ0591,108 UNIDADES,326445*,9743003 - 2019,27/03/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO.",GO
3054,RIVOTRIL GOTAS 20ML  (B1),ROCHE,RJ0603,"1.620UNIDADES",345251,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3055,RIVOTRIL GOTAS 20ML  (B1),ROCHE,RJ0603,"3.240UNIDADES",345258,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3056,RIVOTRIL GOTAS 20ML (B1),ROCHE,RJ0589,01 UNIDADE,3317745**,9416640-2019,18/01/2019,"Durante a logística reversa do cliente Nazária  paraprodutos Roche",GO
3057,RIVOTRIL GOTAS 20ML (B1),ROCHE,RJ0591,108 UNIDAES,326445,9743003-2019,27/03/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO.",GO
3058,ROACUTAN 20MG 30 CAPS BR (C2),ROCHE,B9507B01,72 UNIDADES,345237,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3059,ROACUTAN 20MG 30 CAPS BR (C2),ROCHE,B9507B01,84 UNIDADES,345227,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3060,ROACUTAN 20MG 30 CAPS BR (C2),ROCHE,B9507B01,240 UNIDADES,345219,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3061,"ROCALTROL 0,25MCG  30 CAPS",ROCHE,B2249/01,24 UNIDADES,345210,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3062,ROCEFIN IV 1G 1 FAMP OR (BS),ROCHE,B0462B04,12 UNIDADES,345252,296/2019,31/08/2019,"DURANTE A ENTREGA DE PRODUTOS ROCHEPARA O MERCADO PRIVADO",-
3063,Rock LP,SUN FARMACÊUTICA BRASIL LTDA,596205,100 UNIDADES,8942,030-02036.2019,17/04/2019,Rio de Janeiro,RJ
3064,"ROCKY LP 0,375 MG C/ 10 COM. LIB. PROL.(C1) - AG",SUN FARMACÊUTICA DO BRASIL LTDA,596205,15.000 CX,33604,COP No1075424190216145001,16/02/2019,Professor Jamil,GO
3065,"ROCKY LP 0,375 MG C/ 30 COM. LIB. PROL.(C1)",SUN FARMACÊUTICA DO BRASIL LTDA,596206,3.000 CX,33604,COP No1075424190216145001,16/02/2019,Professor Jamil,GO
3066,"ROCKY LP 1,50 MG C/ 30 COM. LIB. PROL.(C1)",SUN FARMACÊUTICA DO BRASIL LTDA,596154,800 CX,33604,COP No1075424190216145001,16/02/2019,Professor Jamil,GO
3067,ROPI 10 MG/ML,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18100125,"1,00 CX",2227080,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
3068,"ROSUVASTATINA CALCICA COMP REV10MG-30",SANOFI MEDLEY,9KP02553,462 CARTUCHOS,23521,2053/2019,27/03/2019,GUARULHOS,SP
3069,"ROSUVASTATINA CALCICA COMP REV10MG-30",SANOFI MEDLEY,9KP00334,18 CARTUCHOS,23521,2053/2019,27/03/2019,GUARULHOS,SP
3070,"ROSUVASTATINA CALCICA COMP REV10MG-30",SANOFI MEDLEY,18120163,21 CARTUCHOS,23386,2053/2019,27/03/2019,GUARULHOS,SP
3071,"ROSUVASTATINA CALCICA COMP REV10MG-30",SANOFI MEDLEY,9KP02553,539 CARTUCHOS,23386,2053/2019,27/03/2019,GUARULHOS,SP
3072,"ROSUVASTATINA CALCICA COMP REV20MG - 30",SANOFI MEDLEY,9KP02720,56 CARTUCHOS,23521,2053/2019,27/03/2019,GUARULHOS,SP
3073,"ROSUVASTATINA CALCICA COMP REV20MG - 30",SANOFI MEDLEY,9KP02720,280 CARTUCHOS,23386,2053/2019,27/03/2019,GUARULHOS,SP
3074,"ROVAMICINA 1,5 MUI 16 CPR",SANOFI MEDLEY,140550A,48 CARTUCHOS,23401,2053/2019,27/03/2019,GUARULHOS,SP
3075,RUSOVAS 10MG 3BLX10COM REV-S,SIGMA,0Y5859,1872,1475590,095-00443/2019-02,18/04/2019,Vassouras,RJ
3076,RUSOVAS 20MG 3BLX10COM REV-S,SIGMA,0U3516,336,1475584,095-00443/2019-02,18/04/2019,Vassouras,RJ
3077,RUSOVAS 20MG 3BLX10COM REV-S,SIGMA,0U3516,784,1475589,095-00443/2019-02,18/04/2019,Vassouras,RJ
3078,RUSOVAS 20MG 3BLX10COM REV-S,SIGMA,0U3516,336,1475599,095-00443/2019-02,18/04/2019,Vassouras,RJ
3079,RUSOVAS 5MG 4BLX15 COM REV-S,SIGMA,0Y5925,728,1475590,095-00443/2019-02,18/04/2019,Vassouras,RJ
3080,RUSOVAS 5MG 4BLX15 COM REV-S,SIGMA,0Y5925,112,1475653,095-00443/2019-02,18/04/2019,Vassouras,RJ
3081,SABONETE SANASAR,KLEY HERTZ,141797,1,3143598,2019/856302,23/07/2019,SÃO JOSE DOS PINHAIS,PR
3082,SABRIL 500MG 60 CPR (C1),SANOFI MEDLEY,9RA00135,9 CARTUCHOS,2918,2053/2019,27/03/2019,GUARULHOS,SP
3083,SABRIL 500MG 60 CPR (C1),SANOFI MEDLEY,9RA00135,3 CARTUCHOS,2920,2053/2019,27/03/2019,GUARULHOS,SP
3084,"SALBUTAMOL SUL 0,48 MG ML XPE PL120ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E 021,6 UNIDADES,69055,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3085,"SALBUTAMOL SUL 0,48 MG ML XPE PL120ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E61K,4 UNIDADES,69083,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3086,"SALBUTAMOL SUL 0,48 MG ML XPE PL120ML",NDS DISTRIBUIDORA DE MEDICAMENTOS,19E61K,6 UNIDADES,69106,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3087,"SALBUTAMOL SUL 0,48 MG/ML XPE PL120ML",PRATI DONADUZZI & CIA LTDA,18K60E,8,000112222-1,19E2141001099,22/03/2019,BONANÇA,PE
3088,"SALBUTAMOL SUL 0,48 MG/ML XPE PL120ML",PRATI DONADUZZI & CIA LTDA,18K60E,2,000112291-1,19E2141001099,22/03/2019,BONANÇA,PE
3089,"SALBUTAMOL SUL 0,48 MG/ML XPE PL120ML","PRATI, DONADUZZI E CIA LTDA",19A85I,2,338055,2019-020165472-001,30.04.2019,CACHOEIRA DE MINAS,MG
3090,"SALBUTAMOL SUL 0,48 MG/ML XPE PL120ML","PRATI, DONADUZZI E CIA LTDA",19A85I,2,338055,2019-020165472-001,30.04.2019,CACHOEIRA DE MINAS,MG
3091,"SALBUTAMOL SUL 0,48 MG/ML XPE PL120ML",PRATI DONADUZZI & CIA LTDA,19G579,4,000126690-1,19E2141003248,12.09.2019,CABO DE SANTO AGOSTINHO,
3092,Salsep,Libbs Farmacêutica,19D1269,≅10,147454,5.438/2019-0,19/09/2019,BRASÍLIA,DF
3093,SALSEP 360,Libbs Farmacêutica,19B0272,350,216492,2019-017499886-001,14/04/2019,TEÓFILO OTONI,MG
3094,Salsep 360,Libbs Farmacêutica,19D0528,≅10,151298,5.438/2019-0,19/09/2019,BRASÍLIA,DF
3095,Salsep Jet Kids,Libbs Farmacêutica,5433,≅10,144121,5.438/2019-0,19/09/2019,BRASÍLIA,DF
3096,Sanasar,Kley Hertz Farmacêutica S/A,134448,9,639877,123/2019,14/01/2019,Franco da Rocha,SP
3097,Sanasar,Kley Hertz Farmacêutica S/A,138249,12,639877,123/2019,14/01/2019,Franco da Rocha,SP
3098,SANASAR,KLEY HERTZ FARMACÊUTICA S/A,146050,3,666101,1079/2019,03/07/2019,SUMARÉ,SP
3099,SANASAR,KLEY HERTZ FARMACÊUTICA S/A,143372,6,666101,1079/2019,03/07/2019,SUMARÉ,SP
3100,SANDOSTATIN,NOVARTIS,SAU84,2,18073,771/19,20/02/2019,OSASCO,SP
3101,Sandostatin LAR 30mg,Novartis,SKN50,1,39878,3084/2019,13/06/2019,Pacaembu,SP
3102,SANILIN,KLEY HERTZ FARMACÊUTICA S/A,142202,12,666101,1079/2019,03/07/2019,SUMARÉ,SP
3103,SANTIAZEPAM 5 MG (SANTISA),DIMASTER,30900519,500 COMP,191740,021731/2019,11/06/2019,RIO BRANCO,AC
3104,SANTIAZEPAM 5 MG (SANTISA),DIMASTER,30900519,500 COMP,191740,021731/2019,11/06/2019,RIO BRANCO,AC
3105,SANY D 2000UI COMR BLX30,"ACHE LABORATORIOS FARMACÊUTICOSS.A",26541,150 UNIDADE,1820004,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
3106,SANY D 50000UI COMR BLBCOX4,"ACHE LABORATORIOS FARMACÊUTICOSS.A",25856,100 UNIDADE,1820004,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
3107,SANY D 7000UI COMR BLX8,"ACHE LABORATORIOS FARMACÊUTICOSS.A",28770,150 UNIDADE,1820004,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
3108,SCALID 100 MG X 12,"UNIÃO QUÍMICA FARMACÊUTICA NACIONALS/A",1901368,100 UN.,150210,595/2019,23/04/2019,JUNDIAÍ,SP
3109,SCALID 100 MG X 12,"UNIÃO QUÍMICA FARMACÊUTICA NACIONALS/A",1901368,100 UN.,150213,595/2019,23/04/2019,JUNDIAÍ,SP
3110,SCALID 100 MG X 12,"UNIÃO QUÍMICA FARMACÊUTICA NACIONALS/A",1901368,100 UN.,150218,595/2019,23/04/2019,JUNDIAÍ,SP
3111,SEAKALM 260MG C/20COMP/NAT,DISLAB - GO,33739,2UN,191094,1550/2019,04/10/2019,EMBU DAS ARTES,SP
3112,SECNIDAZOL COMP REV 1000MG C/2,SANOFI MEDLEY,18090331,1771 CARTUCHOS,23476,2053/2019,27/03/2019,GUARULHOS,SP
3113,SECNIDAZOL COMP REV 1000MG C/4,SANOFI MEDLEY,18070371,308 CARTUCHOS,23701,2053/2019,27/03/2019,GUARULHOS,SP
3114,SEDAMED COMP REV 2 BL X 10,"CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1820736,24 unidades,326939,2019-028237260-001,15/06/2019,BRUMADINHO,MG
3115,Seloken,Empreendimentos Pague Menos SA,50845,96,533657,317/2019,26.05.2019,Porto Ferreira,SP
3116,"SelopressZok",Servimed Comercial Ltda,51172,96,533662,317/2019,26.05.2019,Porto Ferreira,SP
3117,SELOZOK,Eduardo Serafim,49942,96 unidades,000.221.120,725/2019,26/02/2019,BARUERI,SP
3118,Selozok,Empreendimentos Pague Menos SA,51177,3600,533657,317/2019,26.05.2019,Porto Ferreira,SP
3119,Selozok,Empreendimentos Pague Menos SA,51340,768,533657,317/2019,26.05.2019,Porto Ferreira,SP
3120,Selozok,Empreendimentos Pague Menos SA,51326,1025,533657,317/2019,26.05.2019,Porto Ferreira,SP
3121,Selozok,Empreendimentos Pague Menos SA,51145,675,533657,317/2019,26.05.2019,Porto Ferreira,SP
3122,Selozok,Empreendimentos Pague Menos SA,51147,350,533657,317/2019,26.05.2019,Porto Ferreira,SP
3123,Selozok,R M Hospitalar Ltda,51492,10,533641,317/2019,26.05.2019,Porto Ferreira,SP
3124,Selozok,R M Hospitalar Ltda,51335,10,533641,317/2019,26.05.2019,Porto Ferreira,SP
3125,Selozok,R M Hospitalar Ltda,51479,20,533641,317/2019,26.05.2019,Porto Ferreira,SP
3126,Selozok,Solfarma Com de Prod Farm Ltda,51065,960,533667,317/2019,26.05.2019,Porto Ferreira,SP
3127,Selozok,Solfarma Com de Prod Farm Ltda,51340,144,533667,317/2019,26.05.2019,Porto Ferreira,SP
3128,Selozok,Solfarma Com de Prod Farm Ltda,51326,350,533667,317/2019,26.05.2019,Porto Ferreira,SP
3129,Selozok,Solfarma Com de Prod Farm Ltda,51145,210,533667,317/2019,26.05.2019,Porto Ferreira,SP
3130,Selozok,Solfarma Com de Prod Farm Ltda,51147,35,533667,317/2019,26.05.2019,Porto Ferreira,SP
3131,SELOZOK,Eduardo Serafim,49942,96 unidades,000.221.120,725/2019,26/02/2019,BARUERI,SP
3132,SELOZOK,Eduardo Serafim,48847,96 unidades,000.221.120,725/2019,26/02/2019,BARUERI,SP
3133,SELOZOK,Eduardo Serafim,48847,96 unidades,000.221.120,725/2019,26/02/2019,BARUERI,SP
3134,"SelozokFix",Empreendimentos Pague Menos SA,51168,135,533657,317/2019,26.05.2019,Porto Ferreira,SP
3135,"SelozokFix",Servimed Comercial Ltda,51168,48,533662,317/2019,26.05.2019,Porto Ferreira,SP
3136,SENES,Supera Farma Laboratórios S.A,19030014,50 cartuchos,154336,1369/2019,29/10/2019,Campinas,SP
3137,SENES,Supera Farma Laboratórios S.A,19010026,50 cartuchos,154336,1369/2019,29/10/2019,Campinas,SP
3138,SENSAZ 10 MG,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",M814032,"1,00 CX",2226917,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
3139,"SENSILATTE S/SAB 9000 FCC 25X6 CPSDISP",PRATI DONADUZZI & CIA LTDA,19A446,1,000112347-1,19E2141001099,22/03/2019,BONANÇA,PE
3140,Seroquel,Servimed Comercial Ltda,51349,35,533664,317/2019,26.05.2019,Porto Ferreira,SP
3141,Seroquel,Empreendimentos Pague Menos SA,51350,360,533659,317/2019,26.05.2019,Porto Ferreira,SP
3142,Seroquel,Empreendimentos Pague Menos SA,51349,35,533658,317/2019,26.05.2019,Porto Ferreira,SP
3143,Seroquel,Servimed Comercial Ltda,51350,48,533665,317/2019,26.05.2019,Porto Ferreira,SP
Ordem,Produto*,Empresa*,No Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,"Data do roubo ouextravio*",Cidade,UF
3144,"SeroquelXRO",R M Hospitalar Ltda,51187,4,533639,317/2019,26.05.2019,Porto Ferreira,SP
3145,Sertralina,REPRESS DIST. MED. EIRELI,557586,01 caixa,150232,1198/2019,13/03/2019,Butanta,SP
3146,Sertralina,REPRESS DIST. MED. EIRELI,557588,04 caixas,150232,1198/2019,13/03/2019,Butanta,SP
3147,SERTRALINA CLD 50MG 30 CPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19B11B,6 UNIDADES,69108,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3148,SEVOCRIS®,"CRISTÁLIA PRODUTOS QUÍMICOSFARMACÊUTICOS LTDA",18100459,"4,00 UN.",2227468,2019-00417701-001,26/01/2019,UBERLÂNDIA,MG
3149,"SIGMA-CLAV BD875MG+125MG4BL C/5COMREV-S",SIGMA,0U0377,252,1475594,095-00443/2019-02,18/04/2019,Vassouras,RJ
3150,"SIGMALIV 0,5MG/ML XPE 100ML - S",SIGMA,0M6471,25,1475683,095-00443/2019-02,18/04/2019,Vassouras,RJ
3151,SIGMALIV 5MG C/ 10 COMP REV - S,SIGMA,0Q4762,60,1475602,095-00443/2019-02,18/04/2019,Vassouras,RJ
3152,SIGMALIV 5MG C/ 10 COMP REV - S,SIGMA,0Q4762,60,1475683,095-00443/2019-02,18/04/2019,Vassouras,RJ
3153,SIILIF,TAKEDA DISTRIBUIDORA LTDA,425901,155 caixas,000229973,74-04260/2019-01,07/05/2019,SÃO GONÇALO,RJ
3154,SILDENAFILA 50 MG 2 CPS,NDS DISTRIBUIDORA DE MEDICAMENTOS,19D04F,10 UNIDADES,69109,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3155,SILDENAFILA 50MG 2 CPS,"PRATI, DONADUZZI E CIA LTDA",18D13G,8,272279,2019/925263,13/07/2019,COLOMBO,PR
3156,SILDENAFILA 50MG 8 CPS,"PRATI, DONADUZZI E CIA LTDA",18F05G,1,272279,2019/925263,13/07/2019,COLOMBO,PR
3157,SIMECO PLUS,Supera RX Medicamentos Ltda,606352B,48,94085,11560217,15/08/2019,PROFESSOR JAMIL,GO
3158,SIMETICONA,KLEY HERTZ FARMACÊUTICA S.A.,133336,24,675324,3054/2019,02/09/2019,SÃO PAULO - SP,
3159,SIMETICONA,ALTHAIA,18110137,620,1462,1659/2019,29/04/2019,VILA GUILHERME,SP
3160,SIMETICONA,ALTHAIA,18110137,1750,1599,1659/2019,29/04/2019,VILA GUILHERME,SP
3161,SIMETICONA,ALTHAIA,18110137,620,1462,1659/2019,29/04/2019,VILA GUILHERME,SP
3162,SIMETICONA,ALTHAIA,18110137,1750,1599,1659/2019,29/04/2019,VILA GUILHERME,SP
3163,SIMETICONA 125 MG CAP MOLE X 10,"UNIÃO QUÍMICA FARMACÊUTICA NACIONALS/A",1836158,1 UN.,151796,952/2019,27/04/2019,SANTO ANDRÉ - SP,
3164,SIMETICONA 40MG 20 CPS,PRATI DONADUZZI & CIA LTDA,18K232,1,000112254-1,19E2141001099,22/03/2019,BONANÇA,PE
3165,SIMETICONA 40MG 20 CPS,PRATI DONADUZZI & CIA LTDA,18K232,5,000112272-1,19E2141001099,22/03/2019,BONANÇA,PE
3166,SIMETICONA 40MG 20 CPS,PRATI DONADUZZI & CIA LTDA,18K232,5,000112289-1,19E2141001099,22/03/2019,BONANÇA,PE
3167,SIMETICONA 40MG 20 CPS,"PRATI, DONADUZZI E CIA LTDA",19B90J,15,338055,2019-020165472-001,30.04.2019,CACHOEIRA DE MINAS,MG
3168,SIMETICONA 40MG 20 CPS,"PRATI, DONADUZZI E CIA LTDA",19B90J,15,338055,2019-020165472-001,30.04.2019,CACHOEIRA DE MINAS,MG
3169,SIMETICONA 40MG 20 CPS,PRATI DONADUZZI & CIA LTDA,19E32D,11,000126690-1,19E2141003248,12.09.2019,CABO DE SANTO AGOSTINHO,-
3170,SIMETICONA 75 MG/ML,NDS DISTRIBUIDORA DE MEDICAMENTOS,19E542,30 UNIDADES,69090,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3171,SIMETICONA 75 MG/ML,NDS DISTRIBUIDORA DE MEDICAMENTOS,19E542,60 UNIDADES,69102,130-6764/2019 e 106-7982/2019,07/08/2019,FORTALEZA,CE
3172,"SIMETICONA 75MG/ML EMU OR FR 15ML(OF)","CIMED INDÚSTRIA DE MEDICAMENTOSLTDA",1817133,6 unidades,326939,2019-028237260-001,15/06/2019,BRUMADINHO,MG
3173,SIMETICONA 75MG/ML GTS PL 15ML,PRATI DONADUZZI & CIA LTDA,19A414,5,000112272-1,19E2141001099,22/03/2019,BONANÇA,PE
3174,SIMETICONA 75MG/ML GTS PL 15ML,PRATI DONADUZZI & CIA LTDA,19A414,12,000112322-1,19E2141001099,22/03/2019,BONANÇA,PE
3175,SIMETICONA 75MG/ML GTS PL 15ML,"PRATI, DONADUZZI E CIA LTDA",19A414,20,320219,-,-,BASE TRANSPORTADORA,-
3176,SIMETICONA 75MG/ML GTS PL 15ML,PRATI DONADUZZI & CIA LTDA,19H012,15,000126690-1,19E2141003248,12.09.2019,CABO DE SANTO AGOSTINHO,-
3177,SIMETICONA COMPRIMIDO 40MG- 20,SANOFI MEDLEY,9KP03105,847 CARTUCHOS,23700,2053/2019,27/03/2019,GUARULHOS,SP
3178,Simponi SC 50mg,Janssen,18F041MD,19,883821,3084/2019,13/06/2019,Pacaembu,SP
3179,Simponiinj. 50mg,Janssen,IKS001,11,881520,3084/2019,13/06/2019,Pacaembu,SP
