3901,SPACER 14,IOL IMPLANTES LTDA,116642,1,14155,1020/2020,25/03/2020,Diadema,SP
3902,SPACER 17,IOL IMPLANTES LTDA,116643,1,14155,1020/2020,25/03/2020,Diadema,SP
3903,SPACER 20,IOL IMPLANTES LTDA,116644,1,14155,1020/2020,25/03/2020,Diadema,SP
3904,"SPØ 3.3MM RN, SLACTIVE® 8MM, TIZR, NTP","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YF236,1,000047942,103.463/2020-1,14/07/2020,BRASÍLIA,DF
3905,"SPØ 3.3MM RN, SLACTIVE® 8MM, TIZR, NTP","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YF236,4,000047942,103.463/2020-1,14/07/2020,BRASÍLIA,DF
3906,"SPØ 3.3MM RN, SLACTIVE® 8MM, TIZR, NTP","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",WY573,2,000047816,103.463/2020-1,13/07/2020,BRASÍLIA,DF
3907,star-tem 10,WERFEN MEDICAL LTDA,42256001,2,19488,918-00081/2020-01,21/02/2020,RIO DE JANEIRO,RJ
3908,Stent Ureteral Polaris Ultra,Boston Scientific do Brasil Ltda.,18042746,1 unidade,DANFE 000793982,612/2020,27/01/2020,"RUA DOUTOR JOAO BATISTA DE LACERDA, 585BELEM - S.PAULO - SP",SP
3909,STERICAN SAFETY G22X1 0.7X25MM-BR,Laboratórios B.Braun S/A,19H09G89A1,"10 pacotes (pacote com 100peças)",441988,2020-018764331-001,20/04/2020,Nova Lima,MG
3910,STERICAN SAFETY G26X1/2 0.45X13MM-EU,Laboratórios B.Braun S/A,18M16G89A1,"14 pacotes (pacote com 100peças)",441988,2020-018764331-001,20/04/2020,Nova Lima,MG
3911,"STERIFIX 0,2 MIC INFUSAO",Laboratórios B.Braun S/A,20A18LB025,"300 peças (caixa com 25peças)",450963-R6,JMLOSOCBEDEEIHZ,21/05/2020,São Paulo,SP
3912,"STMN MODULARCASS., C MODULE,GUIDEDSURG.","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",198680,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3913,STOP SOLUTION,Phadia Diagnósticos Ltda.,MK47,2,34704,918-00532/2019,12/12/2019,Rio de Janeiro,RJ
3914,"STRAUMANN MODULAR CASSETTE, A MODULE","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",202953,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3915,"STRAUMANN MODULAR CASSETTE, B MODULE","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",198687,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3916,STRAUMANN SURGICAL CASSETTE,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",201826,1,000045831,103.463/2020-1,17/06/2020,BRASÍLIA,DF
3917,STRAUMANN SURGICAL CASSETTE,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",199492,1,000040243,103.463/2020-1,05/03/2020,BRASÍLIA,DF
3918,STRAUMANN SURGICAL CASSETTE,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",197131,1,000036885,103.463/2020-1,30/01/2020,BRASÍLIA,DF
3919,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X0,5ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19JA10540,5,000040413,103.463/2020-1,06/03/2020,BRASÍLIA,DF
3920,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X0,5ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19JA10540,10,000040697,103.463/2020-1,10/03/2020,BRASÍLIA,DF
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/Furtada/ Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
3921,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X1,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19KA10560,11,000048147,103.463/2020-1,16/07/2020,BRASÍLIA,DF
3922,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X1,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19GA10520,10,000039439,103.463/2020-1,27/02/2020,BRASÍLIA,DF
3923,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X1,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19GA10520,2,000039439,103.463/2020-1,27/02/2020,BRASÍLIA,DF
3924,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X1,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19GA10520,4,000040413,103.463/2020-1,06/03/2020,BRASÍLIA,DF
3925,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X1,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19GA10520,9,000040697,103.463/2020-1,10/03/2020,BRASÍLIA,DF
3926,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X1,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19EA10500,10,000036856,103.463/2020-1,30/01/2020,BRASÍLIA,DF
3927,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X1,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19EA10500,8,000039439,103.463/2020-1,27/02/2020,BRASÍLIA,DF
3928,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X1,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19EA10500,1,000040413,103.463/2020-1,06/03/2020,BRASÍLIA,DF
3929,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X1,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19EA10500,1,000040697,103.463/2020-1,10/03/2020,BRASÍLIA,DF
3930,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X2,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19AA10450,5,000040413,103.463/2020-1,06/03/2020,BRASÍLIA,DF
3931,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X2,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19AA10450,9,000040697,103.463/2020-1,10/03/2020,BRASÍLIA,DF
3932,"STRAUMANN© CERABONE© 0,5-1,0MM, 1X2,0ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19AA10440,1,000040697,103.463/2020-1,10/03/2020,BRASÍLIA,DF
3933,"STRAUMANN© CERABONE© 1,0-2,0MM, 1X0,5ML","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",19AA10450,5,000040413,103.463/2020-1,06/03/2020,BRASÍLIA,DF
3934,"STRAUMANN© JASON© MEMBRANE, 15 X 20 MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",18JA51390,5,000040697,103.463/2020-1,10/03/2020,BRASÍLIA,DF
3935,"STRAUMANN© JASON© MEMBRANE, 15 X 20 MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",18JA51350,15,000037596,103.463/2020-1,06/02/2020,BRASÍLIA,DF
3936,"STRAUMANN© JASON© MEMBRANE, 15 X 20 MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",18JA51340,10,000036856,103.463/2020-1,30/01/2020,BRASÍLIA,DF
3937,SUGADOR CIRURGICO INDUSBELLO CX/20,"INDUSBELLO IND. E COM. DE PRODUTOSMÉDICOS E ODONTOLÓGICOS LTDA. - BRASIL",43301,1,167937,2019-059454471-001,03/12/2019,"Rua Pernambuco, 875 - Nossa Senhora das Graças- Betim",MG
3938,SUGADOR DESCARTAVEL COM 40 EURONDA,EURONDA SPA,18004253,5,6611,2019-059454471-001,03/12/2019,"Rua Pernambuco, 875 - Nossa Senhora das Graças- Betim",MG
3939,Suporte para coletor 7 litros,Descarpack,2020SP0163,1,167290,-,23/09/2020,São Paulo,SP
3940,SUPR.CAT.4P 6F JSN 5MM 120CM,ST. JUDE MEDICAL BRASIL LTDA.,43010927/6595701,1,405406,N/A,10/03/2020,SAO PAULO,SP
3941,SUPR.CAT.4P 6F JSN 5MM 120CM,ST. JUDE MEDICAL BRASIL LTDA.,4309666/6200795,1,374861,N/A,10/03/2020,SAO PAULO,SP
3942,SUPR.CAT.4P 6F JSN 5MM 120CM,ST. JUDE MEDICAL BRASIL LTDA.,43010044/6345595,1,385028,N/A,10/03/2020,BRASILIA,DF
3943,SUPR.CAT.4P 6F JSN 5MM 120CM,ST. JUDE MEDICAL BRASIL LTDA.,43010055/6345595,1,391941,N/A,10/03/2020,BRASILIA,DF
3944,SUPR.CAT.4P 6F JSN 5MM 120CM,ST. JUDE MEDICAL BRASIL LTDA.,43010056/6345595,1,391941,N/A,10/03/2020,BRASILIA,DF
3945,SUPR.CAT.4P 6F JSN 5MM 120CM,ST. JUDE MEDICAL BRASIL LTDA.,43010892/6546467,1,404195,N/A,10/03/2020,BRASILIA,DF
3946,Surecan Safety II 20G 15MM,Laboratórios B.Braun S/A,19G31G8671,4 CX (caixa com 20 peças),450963-R6,JMLOSOCBEDEEIHZ,21/05/2020,São Paulo,SP
3947,Surecan Safety II 20G 20MM,Laboratórios B.Braun S/A,19G25G8671,2 CX (caixa com 20 peças),450963-R6,JMLOSOCBEDEEIHZ,21/05/2020,São Paulo,SP
3948,SUSTENTADOR DE ACETABULO,IOL IMPLANTES LTDA,110701,1,14155,1020/2020,25/03/2020,Diadema,SP
3949,SXT25 SULPHAMET TRIMETHOP,Phadia Diagnósticos Ltda,2543314,13,33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
3950,Synolis 2mL VA,"Dermalis distribuidora de produtos para saúdeLtda",90470,1,7047,-,10/12/2019,BELO HORIZONTE,MG
3951,Synolis 4mL VA,"Dermalis distribuidora de produtos para saúdeLtda",90244,1,7293,-,10/12/2019,BELO HORIZONTE,MG
3952,Synolis VA 4mL,Dermalis distribuidora de produtos para saúde,90244,1,7239,-,05/12/2019,BELO HORIZONTE,MG
3953,Synolis VA 80/160mg 4mL,"Dermalis distribuidora de produtos para saúdeltda",90314,1,565,918-00081/2020,21/02/2020,Rio de Janeiro,RJ
3954,SYNVISC ONE,"HOSPINOVA DISTRIBUIDORA DE PRODUTOSHOSPITALARES",9RSL031A,02 CAIXAS,41728,021-07458/2020,27/08/2020,Av. Teixeira de Castro - Ramos / RIO DE JANEIRO,RJ
3955,T4 LIVRE - REATIVO VITROS ECI,"ORTHO CLINICAL DIAGNOSTICOS DO BRASPRODUTOS PARA SAUDE LTDA",4340,12,NF no 40417,918-00081/2020,21/02/2020,RIO DE JANEIRO,RJ
3956,Tampa da Caixa para Implantes Anax 5.5 MIS,U&I Corporation,18F062,1,37108,1593/2020,17/03/2020,"Avenida Paulista, 2001 - Consolação - São Paulo",SP
3957,Tampa da Caixa para Instrumentos Anax 5.5 MIS,U&I Corporation,18F065,1,37108,1593/2020,17/03/2020,"Avenida Paulista, 2001 - Consolação - São Paulo",SP
3958,Tampão de eluição A D-100 HbA1c,Bio-Rad Laboratórios Brasil Ltda,64325948,33,100.710,918-00101/2020,03/04/2020,RIO DE JANEIRO,RJ
3959,Tampão de eluição B D-100 HbA1c,Bio-Rad Laboratórios Brasil Ltda,64312677,11,100.710,918-00101/2020,03/04/2020,RIO DE JANEIRO,RJ
3960,Tap canulado 5.5 MIS,U&I Corporation,A18F132,1,37108,1593/2020,17/03/2020,"Avenida Paulista, 2001 - Consolação - São Paulo",SP
3961,Tap canulado 6.5 MIS,U&I Corporation,A18F139,1,37108,1593/2020,17/03/2020,"Avenida Paulista, 2001 - Consolação - São Paulo",SP
3962,Tap canulado 7.5 MIS,U&I Corporation,A18F133,1,37108,1593/2020,17/03/2020,"Avenida Paulista, 2001 - Consolação - São Paulo",SP
3963,TCLIP05,Edwards Lifesciences,61934530,-4,41456,2946/2020,21/11/2020,"Av. Doutor Andtônio João Abdala, 260 Cajamar/SP",SP
3964,"TE PROFILE BROCA, Ø3.3MM RN, L 28.0MM","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",JT991,1,000040023,103.463/2020-1,04/03/2020,BRASÍLIA,DF
3965,TE30 TETRACYCLINE,Phadia Diagnósticos Ltda,2609996,1,33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
3966,TECNIS TORIC 1-PIECE 19.OD CYL4.50,JJSV PRODUTOS ÓTICOS LTDA,8049121848,1 UNID,NF 000180154,"BO não registrado para Extravioda Mercadoria",18/12/2019,CORREIOS,MG
3967,"TEMPLATE FIXATION PIN, Ø2.8/2.8, GUIDED","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",TH451,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3968,"TEMPLATE FIXATION PIN, Ø5/2.8,GUIDED,SST","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",TH452,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3969,"TEMPLATE FIXATION PIN, Ø5/3.2,GUIDED,SST","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ZF716,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3970,"TEMPLATE FIXATION PIN, Ø5/3.5,GUIDED,SST","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",TH443,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3971,"TEMPLATE FIXATION PIN, Ø5/3.7,GUIDED,SST","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",XK627,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3972,"TEMPLATE FIXATION PIN, Ø5/4.2,GUIDED,SST","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YN606,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3973,TERMÔMETRO DIGITAL INFRAVERMELHO,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",200448,1,000047136,103.463/2020-1,03/07/2020,BRASÍLIA,DF
3974,TERMÔMETRO DIGITAL INFRAVERMELHO,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",200448,1,000047816,103.463/2020-1,13/07/2020,BRASÍLIA,DF
3975,TESTE GRAV CLEARBLUE PLUS,PROCTER,9175A10204,6,11301806,2114/2020,06/03/2020,Guarujá,SP
3976,"TESTE RÁPIDO SIFILIS - 25 TESTES - TEMPAMB",QUIBASA QUIMICA BÁSICA LTDA,0025,55 (cinquenta e cinco),312637,14980585200429020000,29/04/2020,Caete,MG
3977,"TESTE RÁPIDO SIFILIS - 25 TESTES - TEMPAMB",ABON BIOPHARM CO LTDA,0025,39 (trinta e nova),312640,14980585200429020000,29/04/2020,Caete,MG
3978,"TESTE RÁPIDO SIFILIS - 25 TESTES - TEMPAMB",ABON BIOPHARM CO LTDA,0025,24 (vinte e quatro),312641,14980585200429020000,29/04/2020,Caete,MG
3979,"TESTE RÁPIDO SIFILIS - 25 TESTES - TEMPAMB",QUIBASA QUIMICA BÁSICA LTDA,0025,30 (trinta),312655,14980585200429020000,29/04/2020,Caete,MG
3980,TETRA 45/4/8/3,"Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",7536250F,2,165239,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/Furtada/ Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
3981,"Thermistor, DxI Sample Carousel","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",Unspecified,1,165283,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
3982,TOAL FEM SL ADAPT BV S/ALA 4X12X8,"JOHNSON & JOHNSON DO BRASIL IND E COMDE PR2D PARA SAÚDE LTDA",02120BW3,11 caixas,000.542.621-1,403326/2020,31/03/2020,SÃO VICENTE,SP
3983,TOPIRAMATO (C1) 50MG C/60CPRV/SDZ,DISLAB - GO,JN2674,3UN,212316,5317/2019,11/12/2019,SÃO PAULO,SP
3984,"TORCFIT BLX CHAVE IMPL.GUI.,CATRACA,SST","JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YY847,1,000049591,103.463/2020-1,04/08/2020,BRASÍLIA,DF
3985,TORQUE CONTROL DEVICE P/RATCHET,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YZ416,1,000040243,103.463/2020-1,05/03/2020,BRASÍLIA,DF
3986,TORQUE CONTROL DEVICE P/RATCHET,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YZ416,1,000045831,103.463/2020-1,17/06/2020,BRASÍLIA,DF
3987,TORQUE CONTROL DEVICE P/RATCHET,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV845,1,000036885,103.463/2020-1,30/01/2020,BRASÍLIA,DF
3988,"Total-Bilirubin, R1 4x15 mL, R2 4x15 mL","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",2565,2,165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
3989,"Total-Bilirubin, R1 4x15 mL, R2 4x15 mL","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",2565,1,165288,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
3990,"Total-Protein, R1 4x25 mL, R2 4x25 mL","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",2582,2,165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
3991,"Total-Protein, R1 4x25 mL, R2 4x25 mL","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",2582,4,165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
3992,"Transferrin, R1 4 x 7 mL, R2 4 x 8 mL","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",2560,6,165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
3993,TRANSFORMADOR AUTOTRAFO,WERFEN MEDICAL LTDA,N/A,1,19513,918-00081/2020-01,21/02/2020,RIO DE JANEIRO,RJ
3994,TRIGLICERIDES - REATIVO SECO V,"ORTHO CLINICAL DIAGNOSTICOS DO BRASPRODUTOS PARA SAUDE LTDA",4534352403,10,NF no 40417,918-00081/2020,21/02/2020,RIO DE JANEIRO,RJ
3995,TRIGLICÉRIDES GOD-PAP LIQUID STABLE,"LABORLAB PRODUTOS PARA LABORATÓRIOSLTDA.",2008387710,1,3347,5122/2020,12/11/2020,"ESTRADA DO CAPÃO BONITO, 489 – JD. MARIA DELOURDES, GUARULHOS",SP
3996,TRIGLICÉRIDES GOD-PAP LIQUID STABLE,"LABORLAB PRODUTOS PARA LABORATÓRIOSLTDA.",2010397100,1,3347,5122/2020,12/11/2020,"ESTRADA DO CAPÃO BONITO, 489 – JD. MARIA DELOURDES, GUARULHOS",SP
3997,"Triglyceride, R1 4x50 mL, R2 4x12.5 mL","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",2559,5,165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
3998,"Triglyceride, R1 4x50 mL, R2 4x12.5 mL","Beckman Coulter do Brasil Comércio e Importação deProdutos para Laboratório Ltda",2559,23,165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
3999,Trocarte,U&I Corporation,A11L160,1,37108,1593/2020,17/03/2020,"Avenida Paulista, 2001 - Consolação - São Paulo",SP
4000,Tubo de limpeza D-100,Bio-Rad Laboratórios Brasil Ltda,64323219,1,100.710,918-00101/2020,03/04/2020,RIO DE JANEIRO,RJ
4001,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV464,1,000038877,103.463/2020-1,19/02/2020,BRASÍLIA,DF
4002,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV464,1,000039113,103.463/2020-1,20/02/2020,BRASÍLIA,DF
4003,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YG146,1,000038316,103.463/2020-1,13/02/2020,BRASÍLIA,DF
4004,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YG146,1,000040224,103.463/2020-1,05/03/2020,BRASÍLIA,DF
4005,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YG146,1,000040692,103.463/2020-1,10/03/2020,BRASÍLIA,DF
4006,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YG146,1,000042887,103.463/2020-1,06/05/2020,BRASÍLIA,DF
4007,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",XN046,1,000051108,103.463/2020-1,21/08/2020,BRASÍLIA,DF
4008,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",WY684,1,000040023,103.463/2020-1,04/03/2020,BRASÍLIA,DF
4009,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ATN93,1,000047111,103.463/2020-1,03/07/2020,BRASÍLIA,DF
4010,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ATN93,1,000048426,103.463/2020-1,20/07/2020,BRASÍLIA,DF
4011,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ATN93,1,000049490,103.463/2020-1,03/08/2020,BRASÍLIA,DF
4012,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ATN93,1,000051992,103.463/2020-1,02/09/2020,BRASÍLIA,DF
4013,TUBO SILICONE 2.2X1.0X2100MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ANC67,1,000048793,103.463/2020-1,24/07/2020,BRASÍLIA,DF
4014,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ZJ386,1,000047111,103.463/2020-1,03/07/2020,BRASÍLIA,DF
4015,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ZJ386,1,000048793,103.463/2020-1,24/07/2020,BRASÍLIA,DF
4016,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ZJ386,1,000049490,103.463/2020-1,03/08/2020,BRASÍLIA,DF
4017,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ZJ386,1,000051992,103.463/2020-1,02/09/2020,BRASÍLIA,DF
4018,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV465,1,000038877,103.463/2020-1,19/02/2020,BRASÍLIA,DF
4019,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV465,1,000039113,103.463/2020-1,20/02/2020,BRASÍLIA,DF
4020,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV465,1,000042887,103.463/2020-1,06/05/2020,BRASÍLIA,DF
4021,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV465,1,000048426,103.463/2020-1,20/07/2020,BRASÍLIA,DF
4022,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV465,1,000051108,103.463/2020-1,21/08/2020,BRASÍLIA,DF
4023,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",XT614,1,000036882,103.463/2020-1,30/01/2020,BRASÍLIA,DF
4024,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",WY917,1,000040023,103.463/2020-1,04/03/2020,BRASÍLIA,DF
4025,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",WY917,1,000040224,103.463/2020-1,05/03/2020,BRASÍLIA,DF
4026,TUBO SILICONE 3.2X2.0X300MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",WY917,1,000040692,103.463/2020-1,10/03/2020,BRASÍLIA,DF
4027,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ZJ387,1,000049490,103.463/2020-1,03/08/2020,BRASÍLIA,DF
4028,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",ZJ387,1,000051992,103.463/2020-1,02/09/2020,BRASÍLIA,DF
4029,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV252,1,000036882,103.463/2020-1,30/01/2020,BRASÍLIA,DF
4030,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV252,1,000039113,103.463/2020-1,20/02/2020,BRASÍLIA,DF
4031,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV252,1,000040023,103.463/2020-1,04/03/2020,BRASÍLIA,DF
4032,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV252,1,000040224,103.463/2020-1,05/03/2020,BRASÍLIA,DF
4033,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV252,1,000040692,103.463/2020-1,10/03/2020,BRASÍLIA,DF
4034,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV252,1,000042887,103.463/2020-1,06/05/2020,BRASÍLIA,DF
4035,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV252,1,000047111,103.463/2020-1,03/07/2020,BRASÍLIA,DF
4036,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV252,1,000048426,103.463/2020-1,20/07/2020,BRASÍLIA,DF
4037,TUBO SILICONE 5.0X3.0X120MM,"JJGC INDUSTRIA E COMERCIO DE MATERIAISDENTARIOS S.A",YV252,1,000048793,103.463/2020-1,24/07/2020,BRASÍLIA,DF
